id,fa,year,title,global_cites,in_corpus_cites,pagerank,venue
https://openalex.org/W2082230988,Lee,2010,Generating Synergy between Conceptual Change and Knowledge Building,13,2,0.00019,Human Development
https://openalex.org/W2171824238,Mitchell,2000,Profound Improvement: Building Capacity for a Learning Community,365,0,0.00018,Medical Entomology and Zoology
https://openalex.org/W2079236057,Pozzi,2011,The impact of scripted roles on online collaborative learning processes,26,7,0.00027,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2010577974,Dönmez,2005,Supporting CSCL with automatic corpus analysis technology,93,15,0.00204,
https://openalex.org/W2004236870,Pregernig,2006,Transdisciplinarity viewed from afar: science-policy assessments as forums for the creatio,60,0,0.00018,Science and Public Policy
https://openalex.org/W2081665835,Simon,2007,Bayesian networks inference algorithm to implement Dempster Shafer theory in reliability a,148,4,0.00088,Reliability Engineering & System Safety
https://openalex.org/W2002521810,Isotani,2009,An ontology engineering approach to the realization of theory-driven group formation,103,10,0.00036,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1636920775,Chen,2015,Collaboration Scripts for Enhancing Metacognitive Self-regulation and Mathematics Literacy,47,2,0.00021,International Journal of Science and Mathematics Education
https://openalex.org/W4214656872,1954-,2001,Blackwell Handbook of Social Psychology: Group Processes,414,0,0.00018,
https://openalex.org/W2079690941,Forte,2015,The new information literate: Open collaboration and information production in schools,20,3,0.00024,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1959102968,Sorensen,2005,Investigating knowledge building dialogues in networked communities of practice. A collabo,39,2,0.00029,Iowa State University Digital Repository (Iowa State University)
https://openalex.org/W2401600534,Madland,2016,Enhancing Student-Student Online Interaction: Exploring the Study Buddy Peer Review Activi,41,0,0.00018,The International Review of Research in Open and Distributed Learning
https://openalex.org/W2502258799,González,2016,A Case Study on Computer Supported Collaborative Learning in Spanish Schools,15,0,0.00018,Journal of Information Technology Research
https://openalex.org/W312020742,Oliver,1998,Exploring student interactions in collaborative World Wide Web computer-based learning env,56,2,0.00022,Journal of Educational Multimedia and Hypermedia archive
https://openalex.org/W2345106280,Rodari,2005,Learning in a museum. Building knowledge as a social activity.,3,0,0.00018,Journal of Science Communication
https://openalex.org/W2239616001,Laferrière,2015,The Knowledge Building International Project (KBIP): Scaling Up Professional Development U,11,3,0.00024,Education innovation series
https://openalex.org/W1944949708,King,2007,Scripting Collaborative Learning Processes: A Cognitive Perspective,227,31,0.0014,
https://openalex.org/W2485962608,Igira,2009,Cultural Historical Activity Theory,204,1,0.00019,IGI Global eBooks
https://openalex.org/W2605470076,Mende,2017,Who benefits from a low versus high guidance CSCL script and why?,22,6,0.00022,Instructional Science
https://openalex.org/W4413132718,Yu,2025,Exploring cognitive presence patterns in GenAI-integrated six-hat thinking technique scaff,5,0,0.00018,International Journal of Educational Technology in Higher Education
https://openalex.org/W2045633622,Lakkala,2005,Patterns of scaffolding in computer‐mediated collaborative inquiry,28,1,0.00027,Mentoring & Tutoring Partnership in Learning
https://openalex.org/W3128148885,Brohinsky,2021,Trajectories in Epistemic Network Analysis,19,7,0.00035,Communications in computer and information science
https://openalex.org/W2060213848,Stahl,2002,Contributions to a theoretical framework for CSCL,147,14,0.00099,
https://openalex.org/W2141734460,Altınay,2006,A computer-supported collaborative learning (CSCL) approach in teaching research methods,29,1,0.00023,International Journal of Hospitality Management
https://openalex.org/W1979600829,Kanev,2009,A Framework for Collaborative Learning in Dynamic Group Environments,16,0,0.00018,International Journal of Distance Education Technologies
https://openalex.org/W1976851032,Looi,2011,"The Singapore experience: Synergy of national policy, classroom practice and design resear",77,17,0.00054,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2043087376,Woodruff,1997,Explanations from intra- and inter-group discourse: Students building knowledge in the sci,48,6,0.00233,Research in Science Education
https://openalex.org/W1535105205,Margaritis,2006,On Supporting Users’ Reflection During Small Groups Synchronous Collaboration,14,1,0.00021,Lecture notes in computer science
https://openalex.org/W4405863591,Reid,2024,Finding the Connections: A Scoping Review of Epistemic Network Analysis in Science Educati,13,0,0.00018,Journal of Science Education and Technology
https://openalex.org/W1968772550,Stahl,2007,The many levels of CSCL,11,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2476898971,?,2007,Scripting Computer-Supported Collaborative Learning,230,42,0.00223,
https://openalex.org/W2980875122,Hmelo-Silver,2013,Introduction What is Collaborative Learning?: An Overview,46,3,0.00023,
https://openalex.org/W4381145035,Chen,2022,Learning Analytics for Understanding and Supporting Collaboration,7,2,0.00025,Solar eBooks
https://openalex.org/W2041208446,Kapur,2007,Sensitivities to early exchange in synchronous computer-supported collaborative learning (,78,12,0.00067,Computers & Education
https://openalex.org/W4413958486,Rodríguez-Chirino,2025,Technologies for Reflective Assessment in Knowledge Building Communities: A Systematic Rev,1,0,0.00018,Information
https://openalex.org/W2966096394,Farrokhnia,2019,Computer-supported collaborative concept mapping: The effects of different instructional d,111,7,0.00028,Computers & Education
https://openalex.org/W4210936346,Elmoazen,2022,A Systematic Literature Review of Empirical Research on Epistemic Network Analysis in Educ,91,23,0.00078,IEEE Access
https://openalex.org/W1236389480,Zumbach,2003,Influence of Feedback on Distributed Problem Based Learning,25,3,0.00044,
https://openalex.org/W2113260194,Grabher,2004,Temporary Architectures of Learning: Knowledge Governance in Project Ecologies,597,0,0.00018,Organization Studies
https://openalex.org/W1966313643,Kanselaar,2001,Computer supported collaborative learning Computer supported collaborative learning: cogni,16,0,0.00018,Teaching and Teacher Education
https://openalex.org/W4377027557,Liu,2023,Collaborative programming based on social shared regulation: An approach to improving stud,24,1,0.00018,Journal of Computer Assisted Learning
https://openalex.org/W1995330933,Said,2014,Using Activity Theory as Analytical Framework for Evaluating Contextual Online Collaborati,15,0,0.00018,International Journal of Emerging Technologies in Learning (iJET)
https://openalex.org/W4384652085,Rivera,2023,The Learning Design of MOOC Discussion Forums: An Analysis of Forum Instructions and Their,12,0,0.00018,Technology Knowledge and Learning
https://openalex.org/W1520164249,Bereiter,1993,Surpassing Ourselves: An Inquiry into the Nature and Implications of Expertise,1367,52,0.01224,Medical Entomology and Zoology
https://openalex.org/W1481890131,Castro,2013,Systemic Intervention for Computer-Supported Collaborative Learning,20,0,0.00018,Systems Research and Behavioral Science
https://openalex.org/W1586639305,Chung,1999,Design of support tools and knowledge building in a virtual university course: Effect of r,20,0,0.00018,World Conference on WWW and Internet
https://openalex.org/W4415483562,Scales,2024,Building Intellectual Communities in Online Doctoral Programs,2,0,0.00018,Journal of Online Graduate Education
https://openalex.org/W1892369582,Daher,2010,Building mathematical knowledge in an authentic mobile phone environment,41,0,0.00018,Australasian Journal of Educational Technology
https://openalex.org/W7127142410,Wang,2026,Co-constructing critical data literacy in families: A technology-mediated learning perspec,1,1,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2734647121,Jeong,2017,Joint interactions in large online knowledge communities: The A3C framework,58,11,0.00035,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2593901618,Tissenbaum,2017,DCLM framework: understanding collaboration in open-ended tabletop learning environments,48,9,0.00036,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4406755968,Wang,2025,Enhancing students’ dialogic reflection through classroom discourse visualisation,7,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2045201455,Adán-Coello,2011,Forming Groups for Collaborative Learning of Introductory Computer Programming Based on St,21,1,0.00022,International Journal of Information and Communication Technology Education
https://openalex.org/W2953933729,Knutas,2019,Computer-Supported Collaborative Learning in Software Engineering Education: A Systematic ,14,1,0.0002,arXiv (Cornell University)
https://openalex.org/W3172777135,Cheung,2021,Students’ integration of textbook representations into their understanding of photomicrogr,19,2,0.00021,Research in Science & Technological Education
https://openalex.org/W1559221038,Mustapha,2004,Agent mediated for intelligent conversational channel for social knowledge-building in edu,8,1,0.00025,
https://openalex.org/W3119224275,Tan,2021,Knowledge building: aligning education with needs for knowledge creation in the digital ag,77,5,0.00027,Educational Technology Research and Development
https://openalex.org/W2003276670,Steinkuehler,2008,Scientific Habits of Mind in Virtual Worlds,521,3,0.00047,Journal of Science Education and Technology
https://openalex.org/W2013951592,Colella,2000,Participatory Simulations: Building Collaborative Understanding Through Immersive Dynamic ,347,7,0.00155,Journal of the Learning Sciences
https://openalex.org/W3159916912,Talan,2021,The Effect of Computer-Supported Collaborative Learning on Academic Achievement: A Meta-An,38,2,0.00019,International Journal of Education in Mathematics Science and Technology
https://openalex.org/W4238114876,Dewiyanti,2004,Students’ experiences with collaborative learning in asynchronous Computer-Supported Colla,25,1,0.00021,Computers in Human Behavior
